Nom,Type,Téléphone Principal,Tous les Téléphones,Email Principal,Tous les Emails,Site Web,Adresse,Code Postal,Ville,Pays,Latitude,Longitude,Note,Nombre d'avis,Niveau de Prix,Ouvert Maintenant,Description,Services,Commodités,Réseaux Sociaux,Nombre de Photos,Propriétaire,Établissement Vérifié,URL Google Maps
"Faster Forward Academy Aix-en-Provence – Formation Anglais CPF PACA | Vivez l’Expérience R8 du Coaching en Anglais","Centre de formation continue","06 01 77 77 02","","","","https://fasterforward.org/","1140 Rue André Ampère","","Aix-en-Provence","FR","43.4856106","5.3793679","5","2","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Faster+Forward+Academy+Aix-en-Provence+%E2%80%93+Formation+Anglais+CPF+PACA+%7C+Vivez+l%E2%80%99Exp%C3%A9rience+R8+du+Coaching+en+Anglais/data=!4m7!3m6!1s0x12c9ed578b0225f7:0x66ec1a03b37b598b!8m2!3d43.4856106!4d5.3793679!16s%2Fg%2F11s8fspg8c!19sChIJ9yUCi1ftyRIRi1l7swMa7GY?authuser=0&hl=fr&rclk=1"
"Compétences SD","Centre de formation continue","04 42 26 62 84","","","","http://www.competences-sd.fr/","50 Avenue Dr Fernand Aurientis","","Aix-en-Provence","FR","43.5304833","5.4580851","5","5","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Comp%C3%A9tences+SD/data=!4m7!3m6!1s0x12c98dc0bf655cad:0x5b712be67ecc7c8d!8m2!3d43.5304833!4d5.4580851!16s%2Fg%2F11f24wz1xl!19sChIJrVxlv8CNyRIRjXzMfuYrcVs?authuser=0&hl=fr&rclk=1"
"Centre FP3A","Centre de formation continue","04 42 38 60 00","","","","","75 Rue Marcellin Berthelot","","Aix-en-Provence","FR","43.4931208","5.3699025","5","2","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Centre+FP3A/data=!4m7!3m6!1s0x12c9ed6b7d117d53:0xb254df05dbc6b129!8m2!3d43.4931208!4d5.3699025!16s%2Fg%2F11gdgwyl1m!19sChIJU30RfWvtyRIRKbHG2wXfVLI?authuser=0&hl=fr&rclk=1"
"Centre Eden Formation Enseignements des Arts Vibratoires Et Divinatoires","Centre de formation","06 07 82 66 49","","","","https://www.centre-eden-formation.fr/","27 Rue du Maréchal Joffre","","Aix-en-Provence","FR","43.5266925","5.4536451","4.9","254","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Centre+Eden+Formation+Enseignements+des+Arts+Vibratoires+Et+Divinatoires/data=!4m7!3m6!1s0x47e6650513c76001:0xd4ccf7eb082d992a!8m2!3d43.5266925!4d5.4536451!16s%2Fg%2F11j6fw9k7r!19sChIJAWDHEwVl5kcRKpktCOv3zNQ?authuser=0&hl=fr&rclk=1"
"ActiROUTE - Aix en Provence","Centre de formation continue","04 65 84 58 01","","","","https://www.actiroute.com/stage-de-recuperation-de-points/lieux-stage/aljepa-aix-en-provence/?utm_source=google&utm_medium=gmb&utm_campaign=actiroute-aix-en-provence-2354","135 Rue Albert Einstein","","Aix-en-Provence","FR","43.4932439","5.3729122","4.9","14","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ActiROUTE+-+Aix+en+Provence/data=!4m7!3m6!1s0x12c9ed3cbe3a3ee3:0x8f54a1a5fc150547!8m2!3d43.4932439!4d5.3729122!16s%2Fg%2F11y7wm_64p!19sChIJ4z46vjztyRIRRwUV_KWhVI8?authuser=0&hl=fr&rclk=1"
"IRCE - Institut Régional des Chefs d'Entreprise","Centre de formation continue","04 42 59 90 00","","","","https://www.irce.fr/","","","Aix-en-Provence","FR","43.5225353","5.3766981","4.9","70","","Oui","","","","","0","","Non","https://www.google.com/maps/place/IRCE+-+Institut+R%C3%A9gional+des+Chefs+d%27Entreprise/data=!4m7!3m6!1s0x12c9f2bce8be9653:0xb8021e31f4d54955!8m2!3d43.5225353!4d5.3766981!16s%2Fg%2F1wnzbx9n!19sChIJU5a-6LzyyRIRVUnV9DEeArg?authuser=0&hl=fr&rclk=1"
"Formation incendie extincteur Aix-en-Provence - Alertis","Centre de formation continue","04 78 90 46 30","","info@alertis.fr","info@alertis.fr (contact); info@alertis.frl (contact)","https://www.alertis.fr/formation-incendie-manipulation-des-extincteurs-aix-en-provence/","70 Rue Beauvoisin","","Aix-en-Provence","FR","43.5073282","5.4058586","4.9","8","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Formation+incendie+extincteur+Aix-en-Provence+-+Alertis/data=!4m7!3m6!1s0x12c993e723eac1fd:0xd7d25f721d75aed5!8m2!3d43.5073282!4d5.4058586!16s%2Fg%2F11x0nt2gmr!19sChIJ_cHqI-eTyRIR1a51HXJf0tc?authuser=0&hl=fr&rclk=1"
"CAPECIA Formations - centre de formation","Centre de formation continue","04 42 50 50 11","","contact@capecia-formations.fr","contact@capecia-formations.fr (contact)","http://capecia-formations.fr/","24 Rue Emeric David","","Aix-en-Provence","FR","43.5278031","5.4535593","4.9","10","","Oui","","","","","0","","Non","https://www.google.com/maps/place/CAPECIA+Formations+-+centre+de+formation/data=!4m7!3m6!1s0x12c98dbe30aeaaab:0x88dd8fd39d93c91e!8m2!3d43.5278031!4d5.4535593!16s%2Fg%2F11p5gcv6py!19sChIJq6quML6NyRIRHsmTndOP3Yg?authuser=0&hl=fr&rclk=1"
"S.S.P.T Formation Aix - Marseille (SST, AIPR, Formation EPI / incendie, Habilitation électrique, journée sécurité)","Centre de formation","04 42 79 78 60","","","","http://ssptformation.com/","1330 Rue Jean René Guillibert Gauthier de la Lauzière Bâtiment B5","","Aix-en-Provence","FR","43.4781713","5.3729357","4.9","1488","","Oui","","","","","0","","Non","https://www.google.com/maps/place/S.S.P.T+Formation+Aix+-+Marseille+%28SST,+AIPR,+Formation+EPI+%2F+incendie,+Habilitation+%C3%A9lectrique,+journ%C3%A9e+s%C3%A9curit%C3%A9%29/data=!4m7!3m6!1s0x12c9df131c5ec797:0xeb04dbfcb8fc0bdc!8m2!3d43.4781713!4d5.3729357!16s%2Fg%2F11fqp76djk!19sChIJl8deHBPfyRIR3Av8uPzbBOs?authuser=0&hl=fr&rclk=1"
"IDEA FORMATION","Centre de formation continue","04 42 50 57 80","","","","https://www.idea-formation.fr/","5 Rue Charles Duchesne","","Aix-en-Provence","FR","43.491404","5.3707632","4.9","80","","Oui","","","","","0","","Non","https://www.google.com/maps/place/IDEA+FORMATION/data=!4m7!3m6!1s0x12c9ed3bad3d9793:0xaf6489ae7dcf3e2f!8m2!3d43.491404!4d5.3707632!16s%2Fg%2F11btlsf0gr!19sChIJk5c9rTvtyRIRLz7Pfa6JZK8?authuser=0&hl=fr&rclk=1"
"ORSYS Formation Aix-en-Provence","Centre de formation continue","04 42 54 57 40","","aix@orsys.fr","aix@orsys.fr (contact); psh-accueil@orsys.fr (contact); rgpd@orsys.fr (contact); contactpresse@orsys.fr (contact)","https://www.orsys.fr/nos-centres-de-formation/aix-en-provence?utm_source=gmb&utm_medium=Pagesjaunes&utm_campaign=centreAix","550 Rue Pierre Berthier","","Aix-en-Provence","FR","43.4776422","5.3742765","4.9","8","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ORSYS+Formation+Aix-en-Provence/data=!4m7!3m6!1s0x12c9ed2273de0807:0xd3abb1d871aa6f!8m2!3d43.4776422!4d5.3742765!16s%2Fg%2F1tm3m3qz!19sChIJBwjecyLtyRIRb6px2LGr0wA?authuser=0&hl=fr&rclk=1"
"Groupe Belmont Aix en Provence - Formation Post Bac & Professionnelle en Alternance","Centre de formation continue","04 42 24 49 49","","","","https://groupe-belmont.fr/","100 Rue Pierre Duhem","","Aix-en-Provence","FR","43.479101","5.373514","4.9","74","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Groupe+Belmont+Aix+en+Provence+-+Formation+Post+Bac+%26+Professionnelle+en+Alternance/data=!4m7!3m6!1s0x12c98d9a5e10647f:0x9eb644cdc0f51100!8m2!3d43.479101!4d5.373514!16s%2Fg%2F1tf3l2_4!19sChIJf2QQXpqNyRIRABH1wM1Etp4?authuser=0&hl=fr&rclk=1"
"ENVOLL Conseil et Formation - Centre de Formation Professionnel","Centre de formation","04 42 92 29 72","","contact@envoll.fr","contact@envoll.fr (contact)","https://www.envoll.fr/","","","Aix-en-Provence","FR","43.4794444","5.3945891","4.9","168","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ENVOLL+Conseil+et+Formation+-+Centre+de+Formation+Professionnel/data=!4m7!3m6!1s0x12c9ed3ebeb02c2b:0xba4ba0258e584bb6!8m2!3d43.4794444!4d5.3945891!16s%2Fg%2F12cplw80d!19sChIJKyywvj7tyRIRtktYjiWgS7o?authuser=0&hl=fr&rclk=1"
"Bonjour Provence","Centre de formation continue","04 42 96 96 10","","contact@bonjourprovence.fr","contact@bonjourprovence.fr (contact); speedlearning@bonjourprovence.fr (contact)","http://www.bonjourprovence.fr/","","","Aix-en-Provence","FR","43.5263929","5.4546961","4.9","62","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Bonjour+Provence/data=!4m7!3m6!1s0x12c98d957ae40495:0x352ff0a1ea713b5f!8m2!3d43.5263929!4d5.4546961!16s%2Fg%2F1txr5nph!19sChIJlQTkepWNyRIRXztx6qHwLzU?authuser=0&hl=fr&rclk=1"
"Quesacoach","Centre de formation à distance","04 65 07 02 23","","","","http://quesacoach.com/","","","Aix-en-Provence","FR","43.4812045","5.3650453","4.9","45","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Quesacoach/data=!4m7!3m6!1s0x676338921d64e4d3:0xa84e29335f19fe97!8m2!3d43.4812045!4d5.3650453!16s%2Fg%2F11pdr9k4d4!19sChIJ0-RkHZI4Y2cRl_4ZXzMpTqg?authuser=0&hl=fr&rclk=1"
"Elythe - Centre de Formation Aix en Provence","Centre de formation continue","04 42 24 29 03","","info@elythe.com","info@elythe.com (contact); info@elythe.com.ci (contact); info@elythe.com.il (contact)","http://www.elythe.com/","","","Aix-en-Provence","FR","43.4860029","5.378347","4.9","96","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Elythe+-+Centre+de+Formation+Aix+en+Provence/data=!4m7!3m6!1s0x12c9ed3b8fa4ff15:0x62186672bcadc819!8m2!3d43.4860029!4d5.378347!16s%2Fg%2F12hrk30vg!19sChIJFf-kjzvtyRIRGcitvHJmGGI?authuser=0&hl=fr&rclk=1"
"Pôle de Formation Equestre du Pays d'Aix","Centre équestre","04 42 20 18 26","","contact@poledeformationequestredupaysdaix.com","contact@poledeformationequestredupaysdaix.com (contact)","https://poledeformationequestredupaysdaix.com/","","","Aix-en-Provence","FR","43.5103375","5.4291736","4.8","6","","Oui","","","","","0","","Non","https://www.google.com/maps/place/P%C3%B4le+de+Formation+Equestre+du+Pays+d%27Aix/data=!4m7!3m6!1s0x12c98d7d94f3cafb:0x1e89198fcdb0d8fe!8m2!3d43.5103375!4d5.4291736!16s%2Fg%2F11flt37x6n!19sChIJ-8rzlH2NyRIR_tiwzY8ZiR4?authuser=0&hl=fr&rclk=1"
"Centre de formation Roger Para Aix-en-Provence","Centre d'apprentissage","04 65 26 01 55","","rogerpara.e.bremond@gmail.com","rogerpara.e.bremond@gmail.com (contact); info-contact@rogerpara.fr (contact); direction.rogerpara@gmail.com (contact); 34rogerpara.b.poncon@gmail.com (contact); 83rogerpara.e.garot@gmail.com (contact); 00rogerpara.m.mouttet@gmail.com (contact); 55rogerpara.v.morbelli@gmail.com (contact); 05rogerpara.carine.didier@gmail.com (contact); 20leogervais.rogerpara@gmail.com (contact)","https://rogerpara.fr/","","","Aix-en-Provence","FR","43.5239189","5.4410863","4.8","43","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Centre+de+formation+Roger+Para+Aix-en-Provence/data=!4m7!3m6!1s0x12c98d994b1d8df1:0x386f37df8c77c4a7!8m2!3d43.5239189!4d5.4410863!16s%2Fg%2F1vd3m2wm!19sChIJ8Y0dS5mNyRIRp8R3jN83bzg?authuser=0&hl=fr&rclk=1"
"Ecole de Sophrologie Aix-Marseille","Centre de formation continue","06 59 71 69 56","","","","https://www.sophro-formation-am.fr/","190 Rue Marcelle Isoard","","Aix-en-Provence","FR","43.5064986","5.4138294","4.8","31","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Ecole+de+Sophrologie+Aix-Marseille/data=!4m7!3m6!1s0x12c992a1bf338da1:0x7ee5ddd017c02774!8m2!3d43.5064986!4d5.4138294!16s%2Fg%2F11f3tx6__q!19sChIJoY0zv6GSyRIRdCfAF9Dd5X4?authuser=0&hl=fr&rclk=1"
"WEDGE Institute - Formation Diagnostic Immobilier - Performance énergétique - Aix-en-Provence","Centre de formation","04 82 53 95 25","","","","http://www.wedge-formation.com/","5 Rue des Allumettes","","Aix-en-Provence","FR","43.5244876","5.4400711","4.8","39","","Oui","","","","","0","","Non","https://www.google.com/maps/place/WEDGE+Institute+-+Formation+Diagnostic+Immobilier+-+Performance+%C3%A9nerg%C3%A9tique+-+Aix-en-Provence/data=!4m7!3m6!1s0x12c98d5628a9ee81:0xddb020bfcdd0ec26!8m2!3d43.5244876!4d5.4400711!16s%2Fg%2F11fll2xr7l!19sChIJge6pKFaNyRIRJuzQzb8gsN0?authuser=0&hl=fr&rclk=1"
"American Center - Centre International des Langues","Centre de formation","04 42 38 42 38","","aix@americancenter.fr","aix@americancenter.fr (contact); marseille@americancenter.fr (contact); lyon@americancenter.fr (contact); paris@americancenter.fr (contact)","http://www.americancenter.fr/","","","Aix-en-Provence","FR","43.5136418","5.4457364","4.8","83","","Oui","","","","","0","","Non","https://www.google.com/maps/place/American+Center+-+Centre+International+des+Langues/data=!4m7!3m6!1s0x12c98dbf50e7096f:0x2c1445bebdc881a8!8m2!3d43.5136418!4d5.4457364!16s%2Fg%2F1tdjt6jd!19sChIJbwnnUL-NyRIRqIHIvb5FFCw?authuser=0&hl=fr&rclk=1"
"Actimmis","Centre de formation continue","04 42 20 99 19","","","","https://www.actimmis.fr/fr/","75 Rue Marcellin Berthelot Antelios Bat C","","Aix-en-Provence","FR","43.49364","5.370883","4.8","22","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Actimmis/data=!4m7!3m6!1s0x12c9ed6b7a5b0bad:0xafb85eaba281738f!8m2!3d43.49364!4d5.370883!16s%2Fg%2F1v2bn4jt!19sChIJrQtbemvtyRIRj3OBoqteuK8?authuser=0&hl=fr&rclk=1"
"2i Academy","Centre de formation continue","04 42 39 31 37","","","","https://2iacademy.com/","235 Rue Denis Papin Bât B","","Aix-en-Provence","FR","43.4963932","5.3450206","4.8","35","","Oui","","","","","0","","Non","https://www.google.com/maps/place/2i+Academy/data=!4m7!3m6!1s0x12c9ed7025ca56d7:0xfbd7bfe105e9078d!8m2!3d43.4963932!4d5.3450206!16s%2Fg%2F11b6dplgjr!19sChIJ11bKJXDtyRIRjQfpBeG_1_s?authuser=0&hl=fr&rclk=1"
"ABC Ambitions","Centre de formation","04 42 93 15 02","","contact@abcambitions.com","contact@abcambitions.com (contact)","https://www.abcambitions.com/","","","Aix-en-Provence","FR","43.5134343","5.4580786","4.8","31","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ABC+Ambitions/data=!4m7!3m6!1s0x12c98d7077ad6041:0xbc2cad0cb6307453!8m2!3d43.5134343!4d5.4580786!16s%2Fg%2F11fk18msfr!19sChIJQWCtd3CNyRIRU3QwtgytLLw?authuser=0&hl=fr&rclk=1"
"EFPNL formations PNL & hypnose certifiantes Aix en Provence","Centre de formation continue","06 34 48 11 91","","73contact@efpnl.fr","73contact@efpnl.fr (contact); contact@efpnl.fr (contact); contact@efpnl.fr.vous (contact)","http://www.efpnl.fr/","","","Aix-en-Provence","FR","43.4974429","5.4278503","4.8","40","","Oui","","","","","0","","Non","https://www.google.com/maps/place/EFPNL+formations+PNL+%26+hypnose+certifiantes+Aix+en+Provence/data=!4m7!3m6!1s0x12c99334d9cbc88f:0x159f058b2a4c52d!8m2!3d43.4974429!4d5.4278503!16s%2Fg%2F11h84z7ytb!19sChIJj8jL2TSTyRIRLcWksljwWQE?authuser=0&hl=fr&rclk=1"
"FormatCo - Centre de Formation Aix en Provence","Centre de formation continue","04 42 24 29 03","","","","http://www.formatco.fr/","","","Aix-en-Provence","FR","43.4855962","5.3787741","4.8","5","","Oui","","","","","0","","Non","https://www.google.com/maps/place/FormatCo+-+Centre+de+Formation+Aix+en+Provence/data=!4m7!3m6!1s0x12c9ed3b861e1991:0xbd2fb5cf085d57d0!8m2!3d43.4855962!4d5.3787741!16s%2Fg%2F1vj19yhh!19sChIJkRkehjvtyRIR0FddCM-1L70?authuser=0&hl=fr&rclk=1"
"EFPP Formation","Centre de formation","04 88 29 63 08","","","","http://www.efppformation.com/","","","Aix-en-Provence","FR","43.5142234","5.4297358","4.8","4","","Oui","","","","","0","","Non","https://www.google.com/maps/place/EFPP+Formation/data=!4m7!3m6!1s0x12c98d7bf1db6c1b:0x42915318d93ca78d!8m2!3d43.5142234!4d5.4297358!16s%2Fg%2F11ddt40t70!19sChIJG2zb8XuNyRIRjac82RhTkUI?authuser=0&hl=fr&rclk=1"
"Move Up Formation","Centre de formation continue","04 65 07 22 22","","franchise@moveup-formation.frle","franchise@moveup-formation.frle (contact); franchise@moveup-formation.fr (contact)","https://moveup-formation.fr/?form=aix","155 Rue Paul Langevin","","Aix-en-Provence","FR","43.4801995","5.3720772","4.8","247","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Move+Up+Formation/data=!4m7!3m6!1s0x12c9ed498cde0227:0xa190b624acaa091c!8m2!3d43.4801995!4d5.3720772!16s%2Fg%2F11rww_5zp2!19sChIJJwLejEntyRIRHAmqrCS2kKE?authuser=0&hl=fr&rclk=1"
"Formaltic - Aix En Provence","Centre de formation","04 42 50 60 28","","","","https://www.formaltic.fr/","","","Aix-en-Provence","FR","43.4850531","5.3803765","4.8","306","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Formaltic+-+Aix+En+Provence/data=!4m7!3m6!1s0x12c9ed39682adf15:0x359bafea5f4ce29b!8m2!3d43.4850531!4d5.3803765!16s%2Fg%2F11b7q3xym9!19sChIJFd8qaDntyRIRm-JMX-qvmzU?authuser=0&hl=fr&rclk=1"
"Wall Street English Aix-En-Provence","École de langue","04 42 99 09 00","","","","https://wallstreetenglish.fr/ecoles/cours-anglais-aix-en-provence?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=descriptionpage&utm_content=lienprincipal&src_typ=SEO&src_det=SEO_Google_My_Business","","","Aix-en-Provence","FR","43.5320485","5.4531925","4.8","79","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Wall+Street+English+Aix-En-Provence/data=!4m7!3m6!1s0x12c98db92e99195b:0xd7d968b13128a303!8m2!3d43.5320485!4d5.4531925!16s%2Fg%2F1tdfqbd_!19sChIJWxmZLrmNyRIRA6MoMbFo2dc?authuser=0&hl=fr&rclk=1"
"Acfitec","Siège social","04 42 92 86 31","","","","https://www.habilitation-electrique.org/","730 Rue René DescartesFerme bientôt ⋅ 12:00 ⋅ Rouvre à 13:30","","Aix-en-Provence","FR","43.492569","5.3494828","4.7","26","","Non","","","","","0","","Non","https://www.google.com/maps/place/Acfitec/data=!4m7!3m6!1s0x47e66e380ee40117:0x3b2cf65bf3598736!8m2!3d43.492569!4d5.3494828!16s%2Fg%2F1tp1y3g3!19sChIJFwHkDjhu5kcRNodZ81v2LDs?authuser=0&hl=fr&rclk=1"
"Le COAM Cours d'Oenologie Aix-en-Provence","Centre de formation","01 43 87 05 93","","","","https://www.lecoam.eu/","","","Aix-en-Provence","FR","43.5268505","5.447765","4.7","29","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Le+COAM+Cours+d%27Oenologie+Aix-en-Provence/data=!4m7!3m6!1s0x12c98d3b635c14b9:0x140c0f9da50ba14a!8m2!3d43.5268505!4d5.447765!16s%2Fg%2F11q1sb07qk!19sChIJuRRcYzuNyRIRSqELpZ0PDBQ?authuser=0&hl=fr&rclk=1"
"Ecole EFPP Psychothérapie Psychologie Psychanalyste Criminologue E-LEARNING","Centre de formation continue","01 86 90 85 35","","","","https://www.efpp-e-learning.com/","","","Aix-en-Provence","FR","43.5284222","5.4313859","4.7","102","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Ecole+EFPP+Psychoth%C3%A9rapie+Psychologie+Psychanalyste+Criminologue+E-LEARNING/data=!4m7!3m6!1s0x12c98d0c0e03353b:0x3f54b6aeb307f625!8m2!3d43.5284222!4d5.4313859!16s%2Fg%2F11c1v04xz3!19sChIJOzUDDgyNyRIRJfYHs662VD8?authuser=0&hl=fr&rclk=1"
"VICTORIA Formation","Centre de formation","06 72 44 88 71","","jimmy.cini@victoria-formation.fr","jimmy.cini@victoria-formation.fr (contact)","http://www.victoria-formation.fr/","30 avenue MALACRIDA Aix Metropole","","Aix-en-Provence","FR","43.5135449","5.4695185","4.7","62","","Oui","","","","","0","","Non","https://www.google.com/maps/place/VICTORIA+Formation/data=!4m7!3m6!1s0x12c98db3f15f8c61:0x15b2aa6d10999a45!8m2!3d43.5135449!4d5.4695185!16s%2Fg%2F11fk4ly3hr!19sChIJYYxf8bONyRIRRZqZEG2qshU?authuser=0&hl=fr&rclk=1"
"CVRH Aix-en-Provence","Centre de formation","04 86 94 67 15","","","","https://www.cmvrh.developpement-durable.gouv.fr/cvrh-aix-r121.html","680 Rue Albert Einstein","","Aix-en-Provence","FR","43.4915657","5.3779487","4.7","10","","Oui","","","","","0","","Non","https://www.google.com/maps/place/CVRH+Aix-en-Provence/data=!4m7!3m6!1s0x12c9ed475234d193:0x1adb90d722844f9f!8m2!3d43.4915657!4d5.3779487!16s%2Fg%2F1hc7nmwy4!19sChIJk9E0UkftyRIRn0-EIteQ2xo?authuser=0&hl=fr&rclk=1"
"EFCoaching formation coaching Aix en Provence","Centre de formation","06 19 44 67 73","","","","https://formation-metier-coach.com/","","","Aix-en-Provence","FR","43.5021245","5.4320723","4.6","11","","Oui","","","","","0","","Non","https://www.google.com/maps/place/EFCoaching+formation+coaching+Aix+en+Provence/data=!4m7!3m6!1s0x12c9933a8d0df0d3:0x1d9d4652b3adc4cc!8m2!3d43.5021245!4d5.4320723!16s%2Fg%2F11bt_grw_5!19sChIJ0_ANjTqTyRIRzMSts1JGnR0?authuser=0&hl=fr&rclk=1"
"Career Consulting - Coaching de transition professionnelle - Bilan de compétences - VAE à Aix-en-Provence","Centre de formation continue","06 29 79 30 17","","","","https://www.career-consulting.fr/","350 Rue Jean René Guillibert Gauthier de la Lauzière","","Aix-en-Provence","FR","43.4812233","5.3650936","4.6","31","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Career+Consulting+-+Coaching+de+transition+professionnelle+-+Bilan+de+comp%C3%A9tences+-+VAE+%C3%A0+Aix-en-Provence/data=!4m7!3m6!1s0x12c9ed0ff9ffa121:0x9c70dc02815c8eb!8m2!3d43.4812233!4d5.3650936!16s%2Fg%2F11f52f5d40!19sChIJIaH_-Q_tyRIR68gVKMANxwk?authuser=0&hl=fr&rclk=1"
"Mana Santé","Centre de formation continue","01 89 31 63 82","","","","https://www.manasante.com/","","","Aix-en-Provence","FR","43.526818","5.4470149","4.6","22","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Mana+Sant%C3%A9/data=!4m7!3m6!1s0x12c98df869a9c6e1:0xa709d46d1e163caa!8m2!3d43.526818!4d5.4470149!16s%2Fg%2F11xcrmxx3j!19sChIJ4capafiNyRIRqjwWHm3UCac?authuser=0&hl=fr&rclk=1"
"Formanails Aix en Provence","Centre de formation","09 66 98 59 08","","contact@formanails.fr","contact@formanails.fr (contact); modele.formanails@gmail.com (contact); recrutement@formanails.fr (contact)","https://www.formanails.fr/centre/aix-en-provence/","685 Rue Albert Einstein","","Aix-en-Provence","FR","43.492765","5.3791917","4.6","20","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Formanails+Aix+en+Provence/data=!4m7!3m6!1s0x12c9ede5f653bffd:0xc5e49d08ccaa15e!8m2!3d43.492765!4d5.3791917!16s%2Fg%2F11j47wq2jl!19sChIJ_b9T9uXtyRIRXqHKjNBJXgw?authuser=0&hl=fr&rclk=1"
"Icademie Aix-en-Provence","Centre de formation","04 42 58 86 31","","communication@icademie.com","communication@icademie.com (contact)","https://www.icademie.com/fr/?utm_source=Google&utm_medium=Yext&utm_campaign=10040344","","","Aix-en-Provence","FR","43.4340586","5.3973059","4.5","144","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Icademie+Aix-en-Provence/data=!4m7!3m6!1s0x12c9ed9920aa2307:0x95187bd2711151ae!8m2!3d43.4340586!4d5.3973059!16s%2Fg%2F1tn8nr6x!19sChIJByOqIJntyRIRrlERcdJ7GJU?authuser=0&hl=fr&rclk=1"
"Zoopro - formations animaux de compagnie","Centre de formation continue","09 53 05 96 37","","contact@zoopro.fr","contact@zoopro.fr (contact); reclamation@zoopro.fr (contact); reclamation@zoopro.fr.traitement (contact)","https://www.zoopro.fr/","","","Aix-en-Provence","FR","43.5715664","5.4304095","4.5","25","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Zoopro+-+formations+animaux+de+compagnie/data=!4m7!3m6!1s0x12c98d84f4a8855b:0x5b9ad16aa21e4e01!8m2!3d43.5715664!4d5.4304095!16s%2Fg%2F11snytbbfv!19sChIJW4Wo9ISNyRIRAU4eomrRmls?authuser=0&hl=fr&rclk=1"
"IFMP | Institut de Formation des Métiers de la Pharmacie - Antenne d’Aix-les-Milles","Centre de formation continue","04 91 84 00 00","","contact@ifmpharmacie.fr","contact@ifmpharmacie.fr (contact); coulomb@ifmpharmacie.fr (contact); combe@ifmpharmacie.fr (contact)","https://www.ifmpharmacie.fr/","","","Aix-en-Provence","FR","43.4849769","5.3725008","4.5","2","","Oui","","","","","0","","Non","https://www.google.com/maps/place/IFMP+%7C+Institut+de+Formation+des+M%C3%A9tiers+de+la+Pharmacie+-+Antenne+d%E2%80%99Aix-les-Milles/data=!4m7!3m6!1s0x12c9ed7b7f634ec3:0xc999e109866c502f!8m2!3d43.4849769!4d5.3725008!16s%2Fg%2F11smzk98bc!19sChIJw05jf3vtyRIRL1Bshgnhmck?authuser=0&hl=fr&rclk=1"
"Auto-Moto-Ecole INRI'S Aix Centre - N°1 du Permis Accéléré","Auto-école","04 42 21 12 66","","developpement@inris-formations.com","developpement@inris-formations.com (contact); s.clients@inris-formations.com (contact)","https://inris-formations.com/centres/auto-ecole-inris-aix-centre","15 Rue MignetFerme bientôt ⋅ 12:00 ⋅ Rouvre à 14:00","","Aix-en-Provence","FR","43.5304664","5.4506934","4.4","112","","Non","","","","","0","","Non","https://www.google.com/maps/place/Auto-Moto-Ecole+INRI%27S+Aix+Centre+-+N%C2%B01+du+Permis+Acc%C3%A9l%C3%A9r%C3%A9/data=!4m7!3m6!1s0x12c98dbc3c4f2a2f:0x77fdbb1137712d7d!8m2!3d43.5304664!4d5.4506934!16s%2Fg%2F11g65c7r8x!19sChIJLypPPLyNyRIRfS1xNxG7_Xc?authuser=0&hl=fr&rclk=1"
"EFAP Aix-en-Provence - École de Communication","Établissement d'enseignement supérieur","04 42 24 20 00","","","","","25 Avenue Henri Poncet","","Aix-en-Provence","FR","43.51623","5.444148","4.4","7","","Oui","","","","","0","","Non","https://www.google.com/maps/place/EFAP+Aix-en-Provence+-+%C3%89cole+de+Communication/data=!4m7!3m6!1s0x12c98da3b31d65b1:0xc82f620c1d44c371!8m2!3d43.51623!4d5.444148!16s%2Fg%2F11mtrrm0ft!19sChIJsWUds6ONyRIRccNEHQxiL8g?authuser=0&hl=fr&rclk=1"
